2024-06-05 15:52:43,3,3,ccc,2024-06-05 15:52:45,13.61
2024-06-05 15:52:43,3,3,ccc,2024-06-05 15:52:44,10.16
2024-06-05 15:52:46,3,8,bbb,2024-06-05 15:52:48,12.87
2024-06-05 15:52:46,3,8,bbb,2024-06-05 15:52:47,12.17
2024-06-05 15:52:46,3,8,bbb,2024-06-05 15:52:46,9.84
2024-06-05 15:52:56,3,8,aaa,2024-06-05 15:53:06,12.2
2024-06-05 15:52:56,3,8,aaa,2024-06-05 15:53:05,20.94
2024-06-05 15:52:56,3,8,aaa,2024-06-05 15:53:04,166
2024-06-05 15:52:56,3,8,aaa,2024-06-05 15:52:58,15.75
2024-06-05 15:53:04,3,6,bbb,2024-06-05 15:53:09,148
2024-06-05 15:53:04,3,6,bbb,2024-06-05 15:53:06,12.2
2024-06-05 15:53:04,3,6,bbb,2024-06-05 15:53:05,20.94
2024-06-05 15:53:04,3,6,bbb,2024-06-05 15:53:04,166
2024-06-05 15:53:06,3,8,bbb,2024-06-05 15:53:09,148
2024-06-05 15:53:06,3,8,bbb,2024-06-05 15:53:06,12.2
2024-06-05 15:53:07,3,2,aaa,2024-06-05 15:53:09,148
2024-06-05 15:53:08,3,5,ccc,2024-06-05 15:53:09,148
2024-06-05 15:52:16,1,7,bbb,2024-06-05 15:52:25,18.49
2024-06-05 15:52:16,1,7,bbb,2024-06-05 15:52:24,6.43
2024-06-05 15:52:16,1,7,bbb,2024-06-05 15:52:23,15.74
2024-06-05 15:52:16,1,7,bbb,2024-06-05 15:52:20,167
2024-06-05 15:52:16,1,7,bbb,2024-06-05 15:52:18,5.61
2024-06-05 15:52:17,1,4,ccc,2024-06-05 15:52:25,18.49
2024-06-05 15:52:17,1,4,ccc,2024-06-05 15:52:24,6.43
2024-06-05 15:52:17,1,4,ccc,2024-06-05 15:52:23,15.74
2024-06-05 15:52:17,1,4,ccc,2024-06-05 15:52:20,167
2024-06-05 15:52:17,1,4,ccc,2024-06-05 15:52:18,5.61
2024-06-05 15:52:18,1,4,aaa,2024-06-05 15:52:25,18.49
2024-06-05 15:52:18,1,4,aaa,2024-06-05 15:52:24,6.43
2024-06-05 15:52:18,1,4,aaa,2024-06-05 15:52:23,15.74
2024-06-05 15:52:18,1,4,aaa,2024-06-05 15:52:20,167
2024-06-05 15:52:18,1,4,aaa,2024-06-05 15:52:18,5.61
2024-06-05 15:52:20,1,5,ccc,2024-06-05 15:52:30,19.86
2024-06-05 15:52:20,1,5,ccc,2024-06-05 15:52:25,18.49
2024-06-05 15:52:20,1,5,ccc,2024-06-05 15:52:24,6.43
2024-06-05 15:52:20,1,5,ccc,2024-06-05 15:52:23,15.74
2024-06-05 15:52:20,1,5,ccc,2024-06-05 15:52:20,167
2024-06-05 15:52:28,1,5,ccc,2024-06-05 15:52:38,11.87
2024-06-05 15:52:28,1,5,ccc,2024-06-05 15:52:34,13.6
2024-06-05 15:52:28,1,5,ccc,2024-06-05 15:52:30,19.86
2024-06-05 15:52:33,1,3,bbb,2024-06-05 15:52:43,19.12
2024-06-05 15:52:33,1,3,bbb,2024-06-05 15:52:42,11.54
2024-06-05 15:52:33,1,3,bbb,2024-06-05 15:52:38,11.87
2024-06-05 15:52:33,1,3,bbb,2024-06-05 15:52:34,13.6
2024-06-05 15:52:35,1,4,ccc,2024-06-05 15:52:43,19.12
2024-06-05 15:52:35,1,4,ccc,2024-06-05 15:52:42,11.54
2024-06-05 15:52:35,1,4,ccc,2024-06-05 15:52:38,11.87
2024-06-05 15:52:37,1,4,ccc,2024-06-05 15:52:43,19.12
2024-06-05 15:52:37,1,4,ccc,2024-06-05 15:52:42,11.54
2024-06-05 15:52:37,1,4,ccc,2024-06-05 15:52:38,11.87
2024-06-05 15:52:38,1,8,ccc,2024-06-05 15:52:43,19.12
2024-06-05 15:52:38,1,8,ccc,2024-06-05 15:52:42,11.54
2024-06-05 15:52:38,1,8,ccc,2024-06-05 15:52:38,11.87
2024-06-05 15:52:40,1,1,aaa,2024-06-05 15:52:43,19.12
2024-06-05 15:52:40,1,1,aaa,2024-06-05 15:52:42,11.54
2024-06-05 15:52:41,1,8,bbb,2024-06-05 15:52:43,19.12
2024-06-05 15:52:41,1,8,bbb,2024-06-05 15:52:42,11.54
2024-06-05 15:52:44,1,8,bbb,2024-06-05 15:52:53,21.89
2024-06-05 15:52:44,1,8,bbb,2024-06-05 15:52:52,12.27
2024-06-05 15:52:45,1,4,bbb,2024-06-05 15:52:55,13.61
2024-06-05 15:52:45,1,4,bbb,2024-06-05 15:52:53,21.89
2024-06-05 15:52:45,1,4,bbb,2024-06-05 15:52:52,12.27
2024-06-05 15:52:48,1,4,aaa,2024-06-05 15:52:56,13.29
2024-06-05 15:52:48,1,4,aaa,2024-06-05 15:52:55,13.61
2024-06-05 15:52:48,1,4,aaa,2024-06-05 15:52:53,21.89
2024-06-05 15:52:48,1,4,aaa,2024-06-05 15:52:52,12.27
2024-06-05 15:52:49,1,3,bbb,2024-06-05 15:52:59,14.48
2024-06-05 15:52:49,1,3,bbb,2024-06-05 15:52:56,13.29
2024-06-05 15:52:49,1,3,bbb,2024-06-05 15:52:55,13.61
2024-06-05 15:52:49,1,3,bbb,2024-06-05 15:52:53,21.89
2024-06-05 15:52:49,1,3,bbb,2024-06-05 15:52:52,12.27
2024-06-05 15:52:50,1,7,bbb,2024-06-05 15:53,19.18
2024-06-05 15:52:50,1,7,bbb,2024-06-05 15:52:59,14.48
2024-06-05 15:52:50,1,7,bbb,2024-06-05 15:52:56,13.29
2024-06-05 15:52:50,1,7,bbb,2024-06-05 15:52:55,13.61
2024-06-05 15:52:50,1,7,bbb,2024-06-05 15:52:53,21.89
2024-06-05 15:52:50,1,7,bbb,2024-06-05 15:52:52,12.27
2024-06-05 15:52:53,1,7,aaa,2024-06-05 15:53:03,9.45
2024-06-05 15:52:53,1,7,aaa,2024-06-05 15:53,19.18
2024-06-05 15:52:53,1,7,aaa,2024-06-05 15:52:59,14.48
2024-06-05 15:52:53,1,7,aaa,2024-06-05 15:52:56,13.29
2024-06-05 15:52:53,1,7,aaa,2024-06-05 15:52:55,13.61
2024-06-05 15:52:53,1,7,aaa,2024-06-05 15:52:53,21.89
2024-06-05 15:52:54,1,7,ccc,2024-06-05 15:53:03,9.45
2024-06-05 15:52:54,1,7,ccc,2024-06-05 15:53,19.18
2024-06-05 15:52:54,1,7,ccc,2024-06-05 15:52:59,14.48
2024-06-05 15:52:54,1,7,ccc,2024-06-05 15:52:56,13.29
2024-06-05 15:52:54,1,7,ccc,2024-06-05 15:52:55,13.61
2024-06-05 15:52:57,1,6,bbb,2024-06-05 15:53:03,9.45
2024-06-05 15:52:57,1,6,bbb,2024-06-05 15:53,19.18
2024-06-05 15:52:57,1,6,bbb,2024-06-05 15:52:59,14.48
2024-06-05 15:53:01,1,3,ccc,2024-06-05 15:53:03,9.45
2024-06-05 15:53:02,1,5,bbb,2024-06-05 15:53:03,9.45
2024-06-05 15:53:03,1,3,bbb,2024-06-05 15:53:03,9.45
2024-06-05 15:52:02,2024-06-05 15:52:12,2,6
2024-06-05 15:52:03,2024-06-05 15:52:13,3,3
2024-06-05 15:52:03,2024-06-05 15:52:13,2,6
2024-06-05 15:52:04,2024-06-05 15:52:14,3,4
2024-06-05 15:52:04,2024-06-05 15:52:14,2,6
2024-06-05 15:52:05,2024-06-05 15:52:15,3,4
2024-06-05 15:52:05,2024-06-05 15:52:15,2,6
2024-06-05 15:52:06,2024-06-05 15:52:16,3,5
2024-06-05 15:52:06,2024-06-05 15:52:16,2,6
2024-06-05 15:52:07,2024-06-05 15:52:17,1,7
2024-06-05 15:52:07,2024-06-05 15:52:17,3,5
2024-06-05 15:52:07,2024-06-05 15:52:17,2,6
2024-06-05 15:52:08,2024-06-05 15:52:18,1,7
2024-06-05 15:52:08,2024-06-05 15:52:18,3,5
2024-06-05 15:52:08,2024-06-05 15:52:18,2,6
2024-06-05 15:52:09,2024-06-05 15:52:19,1,7
2024-06-05 15:52:09,2024-06-05 15:52:19,3,5
2024-06-05 15:52:09,2024-06-05 15:52:19,2,6
2024-06-05 15:52:10,2024-06-05 15:52:20,1,7
2024-06-05 15:52:10,2024-06-05 15:52:20,3,6
2024-06-05 15:52:10,2024-06-05 15:52:20,2,6
2024-06-05 15:52:11,2024-06-05 15:52:21,1,7
2024-06-05 15:52:11,2024-06-05 15:52:21,3,6
2024-06-05 15:52:11,2024-06-05 15:52:21,2,6
2024-06-05 15:52:12,2024-06-05 15:52:22,1,7
2024-06-05 15:52:12,2024-06-05 15:52:22,3,6
2024-06-05 15:52:13,2024-06-05 15:52:23,1,7
2024-06-05 15:52:13,2024-06-05 15:52:23,3,8
2024-06-05 15:52:14,2024-06-05 15:52:24,1,7
2024-06-05 15:52:14,2024-06-05 15:52:24,3,8
2024-06-05 15:52:15,2024-06-05 15:52:25,2,2
2024-06-05 15:52:15,2024-06-05 15:52:25,1,7
2024-06-05 15:52:15,2024-06-05 15:52:25,3,8
2024-06-05 15:52:16,2024-06-05 15:52:26,2,5
2024-06-05 15:52:16,2024-06-05 15:52:26,1,7
2024-06-05 15:52:16,2024-06-05 15:52:26,3,8
2024-06-05 15:52:17,2024-06-05 15:52:27,2,5
2024-06-05 15:52:17,2024-06-05 15:52:27,1,5
2024-06-05 15:52:17,2024-06-05 15:52:27,3,8
2024-06-05 15:52:18,2024-06-05 15:52:28,2,5
2024-06-05 15:52:18,2024-06-05 15:52:28,1,5
2024-06-05 15:52:18,2024-06-05 15:52:28,3,8
2024-06-05 15:52:19,2024-06-05 15:52:29,2,5
2024-06-05 15:52:19,2024-06-05 15:52:29,1,5
2024-06-05 15:52:19,2024-06-05 15:52:29,3,8
2024-06-05 15:52:20,2024-06-05 15:52:30,2,5
2024-06-05 15:52:20,2024-06-05 15:52:30,1,5
2024-06-05 15:52:20,2024-06-05 15:52:30,3,8
2024-06-05 15:52:21,2024-06-05 15:52:31,2,5
2024-06-05 15:52:21,2024-06-05 15:52:31,1,5
2024-06-05 15:52:21,2024-06-05 15:52:31,3,8
2024-06-05 15:52:22,2024-06-05 15:52:32,2,5
2024-06-05 15:52:22,2024-06-05 15:52:32,1,5
2024-06-05 15:52:22,2024-06-05 15:52:32,3,8
2024-06-05 15:52:23,2024-06-05 15:52:33,2,5
2024-06-05 15:52:23,2024-06-05 15:52:33,1,5
2024-06-05 15:52:23,2024-06-05 15:52:33,3,6
2024-06-05 15:52:24,2024-06-05 15:52:34,2,5
2024-06-05 15:52:24,2024-06-05 15:52:34,1,5
2024-06-05 15:52:24,2024-06-05 15:52:34,3,6
2024-06-05 15:52:25,2024-06-05 15:52:35,2,5
2024-06-05 15:52:25,2024-06-05 15:52:35,1,5
2024-06-05 15:52:25,2024-06-05 15:52:35,3,6
2024-06-05 15:52:26,2024-06-05 15:52:36,2,4
2024-06-05 15:52:26,2024-06-05 15:52:36,1,5
2024-06-05 15:52:26,2024-06-05 15:52:36,3,6
2024-06-05 15:52:27,2024-06-05 15:52:37,2,7
2024-06-05 15:52:27,2024-06-05 15:52:37,1,5
2024-06-05 15:52:27,2024-06-05 15:52:37,3,6
2024-06-05 15:52:28,2024-06-05 15:52:38,2,7
2024-06-05 15:52:28,2024-06-05 15:52:38,1,5
2024-06-05 15:52:28,2024-06-05 15:52:38,3,6
2024-06-05 15:52:29,2024-06-05 15:52:39,2,7
2024-06-05 15:52:29,2024-06-05 15:52:39,1,8
2024-06-05 15:52:29,2024-06-05 15:52:39,3,6
2024-06-05 15:52:30,2024-06-05 15:52:40,2,7
2024-06-05 15:52:30,2024-06-05 15:52:40,1,8
2024-06-05 15:52:30,2024-06-05 15:52:40,3,7
2024-06-05 15:52:31,2024-06-05 15:52:41,2,7
2024-06-05 15:52:31,2024-06-05 15:52:41,1,8
2024-06-05 15:52:31,2024-06-05 15:52:41,3,7
2024-06-05 15:52:32,2024-06-05 15:52:42,2,7
2024-06-05 15:52:32,2024-06-05 15:52:42,1,8
2024-06-05 15:52:32,2024-06-05 15:52:42,3,7
2024-06-05 15:52:33,2024-06-05 15:52:43,2,7
2024-06-05 15:52:33,2024-06-05 15:52:43,1,8
2024-06-05 15:52:33,2024-06-05 15:52:43,3,7
2024-06-05 15:52:34,2024-06-05 15:52:44,2,7
2024-06-05 15:52:34,2024-06-05 15:52:44,1,8
2024-06-05 15:52:34,2024-06-05 15:52:44,3,7
2024-06-05 15:52:35,2024-06-05 15:52:45,2,7
2024-06-05 15:52:35,2024-06-05 15:52:45,1,8
2024-06-05 15:52:35,2024-06-05 15:52:45,3,7
2024-06-05 15:52:36,2024-06-05 15:52:46,2,7
2024-06-05 15:52:36,2024-06-05 15:52:46,1,8
2024-06-05 15:52:36,2024-06-05 15:52:46,3,7
2024-06-05 15:52:37,2024-06-05 15:52:47,2,2
2024-06-05 15:52:37,2024-06-05 15:52:47,1,8
2024-06-05 15:52:37,2024-06-05 15:52:47,3,8
2024-06-05 15:52:38,2024-06-05 15:52:48,2,2
2024-06-05 15:52:38,2024-06-05 15:52:48,1,8
2024-06-05 15:52:38,2024-06-05 15:52:48,3,8
2024-06-05 15:52:39,2024-06-05 15:52:49,2,2
2024-06-05 15:52:39,2024-06-05 15:52:49,1,8
2024-06-05 15:52:39,2024-06-05 15:52:49,3,8
2024-06-05 15:52:40,2024-06-05 15:52:50,2,2
2024-06-05 15:52:40,2024-06-05 15:52:50,1,8
2024-06-05 15:52:40,2024-06-05 15:52:50,3,8
2024-06-05 15:52:41,2024-06-05 15:52:51,2,2
2024-06-05 15:52:41,2024-06-05 15:52:51,1,8
2024-06-05 15:52:41,2024-06-05 15:52:51,3,8
2024-06-05 15:52:42,2024-06-05 15:52:52,2,6
2024-06-05 15:52:42,2024-06-05 15:52:52,1,8
2024-06-05 15:52:42,2024-06-05 15:52:52,3,8
2024-06-05 15:52:43,2024-06-05 15:52:53,2,6
2024-06-05 15:52:43,2024-06-05 15:52:53,1,8
2024-06-05 15:52:43,2024-06-05 15:52:53,3,8
2024-06-05 15:52:44,2024-06-05 15:52:54,2,6
2024-06-05 15:52:44,2024-06-05 15:52:54,1,8
2024-06-05 15:52:44,2024-06-05 15:52:54,3,8
2024-06-05 15:52:45,2024-06-05 15:52:55,2,6
2024-06-05 15:52:45,2024-06-05 15:52:55,1,7
2024-06-05 15:52:45,2024-06-05 15:52:55,3,8
2024-06-05 15:52:46,2024-06-05 15:52:56,2,7
2024-06-05 15:52:46,2024-06-05 15:52:56,1,7
2024-06-05 15:52:46,2024-06-05 15:52:56,3,8
2024-06-05 15:52:47,2024-06-05 15:52:57,2,7
2024-06-05 15:52:47,2024-06-05 15:52:57,1,7
2024-06-05 15:52:47,2024-06-05 15:52:57,3,8
2024-06-05 15:52:48,2024-06-05 15:52:58,2,7
2024-06-05 15:52:48,2024-06-05 15:52:58,1,7
2024-06-05 15:52:48,2024-06-05 15:52:58,3,8
2024-06-05 15:52:49,2024-06-05 15:52:59,2,7
2024-06-05 15:52:49,2024-06-05 15:52:59,1,7
2024-06-05 15:52:49,2024-06-05 15:52:59,3,8
2024-06-05 15:52:50,2024-06-05 15:53,2,7
2024-06-05 15:52:50,2024-06-05 15:53,1,7
2024-06-05 15:52:50,2024-06-05 15:53,3,8
2024-06-05 15:52:51,2024-06-05 15:53:01,2,7
2024-06-05 15:52:51,2024-06-05 15:53:01,1,7
2024-06-05 15:52:51,2024-06-05 15:53:01,3,8
2024-06-05 15:52:52,2024-06-05 15:53:02,2,7
2024-06-05 15:52:52,2024-06-05 15:53:02,1,7
2024-06-05 15:52:52,2024-06-05 15:53:02,3,8
2024-06-05 15:52:53,2024-06-05 15:53:03,2,7
2024-06-05 15:52:53,2024-06-05 15:53:03,1,7
2024-06-05 15:52:53,2024-06-05 15:53:03,3,8
2024-06-05 15:52:54,2024-06-05 15:53:04,2,7
2024-06-05 15:52:54,2024-06-05 15:53:04,1,7
2024-06-05 15:52:54,2024-06-05 15:53:04,3,8
2024-06-05 15:52:55,2024-06-05 15:53:05,2,7
2024-06-05 15:52:55,2024-06-05 15:53:05,1,6
2024-06-05 15:52:55,2024-06-05 15:53:05,3,8
2024-06-05 15:52:56,2024-06-05 15:53:06,2,7
2024-06-05 15:52:56,2024-06-05 15:53:06,1,6
2024-06-05 15:52:56,2024-06-05 15:53:06,3,8
2024-06-05 15:52:57,2024-06-05 15:53:07,2,7
2024-06-05 15:52:57,2024-06-05 15:53:07,1,6
2024-06-05 15:52:57,2024-06-05 15:53:07,3,8
2024-06-05 15:52:58,2024-06-05 15:53:08,2,7
2024-06-05 15:52:58,2024-06-05 15:53:08,1,6
2024-06-05 15:52:58,2024-06-05 15:53:08,3,8
2024-06-05 15:52:59,2024-06-05 15:53:09,2,7
2024-06-05 15:52:59,2024-06-05 15:53:09,1,6
2024-06-05 15:52:59,2024-06-05 15:53:09,3,8
2024-06-05 15:53,2024-06-05 15:53:10,2,6
2024-06-05 15:53,2024-06-05 15:53:10,1,6
2024-06-05 15:53,2024-06-05 15:53:10,3,8
2024-06-05 15:53:01,2024-06-05 15:53:11,2,6
2024-06-05 15:53:01,2024-06-05 15:53:11,1,6
2024-06-05 15:53:01,2024-06-05 15:53:11,3,8
2024-06-05 15:53:02,2024-06-05 15:53:12,2,6
2024-06-05 15:53:02,2024-06-05 15:53:12,1,6
2024-06-05 15:53:02,2024-06-05 15:53:12,3,8
2024-06-05 15:53:03,2024-06-05 15:53:13,2,6
2024-06-05 15:53:03,2024-06-05 15:53:13,1,6
2024-06-05 15:53:03,2024-06-05 15:53:13,3,8
2024-06-05 15:53:04,2024-06-05 15:53:14,2,6
2024-06-05 15:53:04,2024-06-05 15:53:14,1,6
2024-06-05 15:53:04,2024-06-05 15:53:14,3,8
2024-06-05 15:53:05,2024-06-05 15:53:15,2,6
2024-06-05 15:53:05,2024-06-05 15:53:15,1,6
2024-06-05 15:53:05,2024-06-05 15:53:15,3,8
2024-06-05 15:53:06,2024-06-05 15:53:16,2,6
2024-06-05 15:53:06,2024-06-05 15:53:16,3,8
2024-06-05 15:53:07,2024-06-05 15:53:17,2,6
2024-06-05 15:53:07,2024-06-05 15:53:17,3,5
2024-06-05 15:53:08,2024-06-05 15:53:18,2,6
2024-06-05 15:53:08,2024-06-05 15:53:18,3,5
2024-06-05 15:53:09,2024-06-05 15:53:19,2,6
